"HIT_ID","EVENT_OCCURRED_UTC","APP_NAME","APP_VERSION","CLIENT_ID","SESSION_ID","EVENTNAME"
"521","2024-04-02 04:59:21","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","cmPodBegin"
"417","2024-04-02 04:59:28","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"418","2024-04-02 04:59:48","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"532","2024-04-02 04:59:51","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","cmPodEnd"
"533","2024-04-02 04:59:51","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","clipStart"
"534","2024-04-02 04:59:52","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","clipEnd"
"535","2024-04-02 04:59:52","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","cmPodBegin"
"540","2024-04-02 04:59:52","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","cmPodEnd"
"541","2024-04-02 04:59:52","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","clipStart"
"542","2024-04-02 05:00:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"419","2024-04-02 05:00:08","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"543","2024-04-02 05:00:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"420","2024-04-02 05:00:28","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"544","2024-04-02 05:00:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"421","2024-04-02 05:00:48","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"545","2024-04-02 05:01:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"422","2024-04-02 05:01:08","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"546","2024-04-02 05:01:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"423","2024-04-02 05:01:28","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"547","2024-04-02 05:01:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"424","2024-04-02 05:01:48","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"548","2024-04-02 05:02:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"425","2024-04-02 05:02:08","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"549","2024-04-02 05:02:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"426","2024-04-02 05:02:28","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"550","2024-04-02 05:02:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"427","2024-04-02 05:02:48","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"428","2024-04-02 05:03:04","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","clipEnd"
"431","2024-04-02 05:03:04","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","clipStart"
"551","2024-04-02 05:03:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"432","2024-04-02 05:03:08","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"552","2024-04-02 05:03:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"433","2024-04-02 05:03:28","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"553","2024-04-02 05:03:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"434","2024-04-02 05:03:48","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"554","2024-04-02 05:04:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"435","2024-04-02 05:04:08","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"555","2024-04-02 05:04:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"436","2024-04-02 05:04:28","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"556","2024-04-02 05:04:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"437","2024-04-02 05:04:48","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"557","2024-04-02 05:05:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"438","2024-04-02 05:05:08","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"558","2024-04-02 05:05:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"439","2024-04-02 05:05:28","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"559","2024-04-02 05:05:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"440","2024-04-02 05:05:48","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"560","2024-04-02 05:06:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"441","2024-04-02 05:06:08","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"561","2024-04-02 05:06:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"442","2024-04-02 05:06:28","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"562","2024-04-02 05:06:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"443","2024-04-02 05:06:48","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"563","2024-04-02 05:07:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"444","2024-04-02 05:07:08","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"564","2024-04-02 05:07:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"445","2024-04-02 05:07:28","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"565","2024-04-02 05:07:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"446","2024-04-02 05:07:48","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"566","2024-04-02 05:08:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"447","2024-04-02 05:08:08","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","heartBeat"
"448","2024-04-02 05:08:11","roku","5.32.3-f150a6d10","23fc660f-8619-56a6-893b-9efc72635dfa","206ea2f0-f0a5-11ee-97cd-967181cad222","clipEnd"
"567","2024-04-02 05:08:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"568","2024-04-02 05:08:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"569","2024-04-02 05:09:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"570","2024-04-02 05:09:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"571","2024-04-02 05:09:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"572","2024-04-02 05:10:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"573","2024-04-02 05:10:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"574","2024-04-02 05:10:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"575","2024-04-02 05:11:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"576","2024-04-02 05:11:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"577","2024-04-02 05:11:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"578","2024-04-02 05:12:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"579","2024-04-02 05:12:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"580","2024-04-02 05:12:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"581","2024-04-02 05:13:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"582","2024-04-02 05:13:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"583","2024-04-02 05:13:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"584","2024-04-02 05:14:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"585","2024-04-02 05:14:27","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"586","2024-04-02 05:14:47","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"587","2024-04-02 05:15:07","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"588","2024-04-02 05:15:14","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","clipEnd"
"589","2024-04-02 05:15:14","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","cmPodBegin"
"600","2024-04-02 05:15:44","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","cmPodEnd"
"601","2024-04-02 05:15:44","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","clipStart"
"602","2024-04-02 05:15:45","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","clipEnd"
"603","2024-04-02 05:15:45","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","cmPodBegin"
"608","2024-04-02 05:15:45","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","cmPodEnd"
"609","2024-04-02 05:15:45","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","clipStart"
"610","2024-04-02 05:15:57","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"612","2024-04-02 05:16:17","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","clipEnd"
"619","2024-04-02 05:16:25","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","clipStart"
"620","2024-04-02 05:16:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"621","2024-04-02 05:16:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"622","2024-04-02 05:17:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"623","2024-04-02 05:17:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"624","2024-04-02 05:17:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"625","2024-04-02 05:18:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"626","2024-04-02 05:18:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"627","2024-04-02 05:18:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"628","2024-04-02 05:19:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"629","2024-04-02 05:19:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"630","2024-04-02 05:19:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"631","2024-04-02 05:20:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"633","2024-04-02 05:20:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"635","2024-04-02 05:20:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"636","2024-04-02 05:21:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"637","2024-04-02 05:21:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"638","2024-04-02 05:21:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"639","2024-04-02 05:22:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"640","2024-04-02 05:22:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"641","2024-04-02 05:22:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"642","2024-04-02 05:23:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"643","2024-04-02 05:23:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"644","2024-04-02 05:23:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"645","2024-04-02 05:24:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"646","2024-04-02 05:24:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"647","2024-04-02 05:24:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"648","2024-04-02 05:25:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"649","2024-04-02 05:25:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"650","2024-04-02 05:25:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"651","2024-04-02 05:26:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"652","2024-04-02 05:26:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"653","2024-04-02 05:26:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"654","2024-04-02 05:27:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"655","2024-04-02 05:27:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"656","2024-04-02 05:27:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"657","2024-04-02 05:28:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"658","2024-04-02 05:28:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"659","2024-04-02 05:28:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"660","2024-04-02 05:29:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"661","2024-04-02 05:29:26","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"662","2024-04-02 05:29:46","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
"663","2024-04-02 05:30:06","roku","5.33.5-d1bde25c896954a4820cb95376a0eed925b5a4d9","264dfa50-187d-587f-9127-788ac16ab920","97d312fe-f09b-11ee-819f-a60626682993","heartBeat"
